-0.992933993144025,-0.365288743221929
-0.62078347595501,-0.522408936243115
-0.903599538241618,-0.412575774846355
-1.9012286456082,-0.155786334328382
-1.33778688790377,-0.274957428823091
-0.864051846233646,-0.468645171114035
-1.15524340026685,-0.297234247675209
-0.937912811234331,-0.449185411290608
-0.775158705600964,-0.37099658150965
-0.665173253221198,-0.516271063768093
-1.06980212518167,-0.347006734757868
-1.49215915694107,-0.192988578516001
-0.660312606147581,-0.488373505712121
-0.745380044942404,-0.517075759825003
-0.905028489895556,-0.408337217143643
-1.10919725717323,-0.332493358695225
-0.84504734655287,-0.384951349926271
-0.985606346877726,-0.453436902843674
-1.03633969058797,-0.329074566393982
-1.06720889331903,-0.362530046566484
-0.810792651049531,-0.450765911287019
-0.93809832875182,-0.409252399339144
-1.57359163372587,-0.243027969886281
-0.861742711722542,-0.469406259974167
-1.12234932005619,-0.329869442480357
-1.11057654030957,-0.387475405238277
-1.0034872637906,-0.405612381221368
-0.557793548922908,-0.465521581952645
-1.156355023351,-0.33665499074256
-0.854154146632478,-0.357941122495612
-0.913710089709345,-0.354058147792603
-0.809534193299317,-0.45401709202511
-0.912685557530944,-0.316108308296841
-1.51574392346666,-0.241654209823579
-1.38980356652663,-0.233576104884433
-0.801790909812031,-0.435352212213028
-1.27443116603876,-0.302644774769197
-0.848262860026574,-0.492481240786289
-1.16858547197019,-0.370888506817426
-1.13479808560874,-0.30577688498807
-1.27671937873375,-0.304111165091342
-1.11136830026217,-0.315726980188846
-0.72011616196056,-0.445236149165996
-0.9080741052995,-0.405633861150588
-1.14517146195776,-0.298700862586807
-0.909086710129872,-0.430353744928769
-0.87367088068438,-0.418959852125447
-0.970793377305909,-0.400407883772112
-0.587588751338258,-0.539877595447006
-0.663767035934918,-0.448123450453989
-1.0773751853319,-0.351121226658195
-0.936939277901788,-0.391113604335804
-0.965862723524372,-0.387994122260156
-1.21182684004371,-0.320295508586165
-0.769001192539404,-0.421755755633571
-1.2517504112365,-0.283269375212054
-1.1246826150901,-0.36122466795867
-1.04771635380077,-0.375436430816519
-1.19464256880325,-0.325013241615513
-1.03256814738892,-0.45586394636979
-0.406076965235026,-0.595632688961471
-0.594612026513983,-0.565174402341263
-1.24353949254119,-0.296037033615046
-0.424794048890083,-0.545789554550811
-1.31033611551957,-0.330750518271574
-1.69338328762234,-0.191341568131141
-1.02942930439561,-0.412876173408068
-1.18110361864829,-0.330134637923365
-0.943713390424021,-0.389485230991451
-1.60246945837618,-0.221543749721895
-0.784417849249106,-0.535052161620601
-1.12086305385436,-0.354556913568484
-0.523704865597193,-0.499446432459572
-1.08125556593151,-0.363694871817671
-1.07243052010629,-0.359752706616919
-1.07835769973531,-0.348632587680311
-0.786597422104227,-0.377810325046401
-0.86824313095492,-0.450189182009028
-0.967761417243388,-0.425807324910982
-1.12359678778967,-0.362542353887114
-0.900697805775237,-0.353638063932547
-0.711369150671117,-0.544274130771619
-1.22835626174674,-0.330674549464815
-1.32094915471518,-0.300768633617049
-0.823593242923222,-0.43352299221764
-1.35877431216021,-0.288183209058591
-1.16175943362783,-0.32996460562644
-1.08932049389176,-0.388242594799421
-0.77703397836729,-0.44151215886095
-0.819387650283983,-0.495213831161306
-1.16297633467101,-0.368484950660843
-0.989615785258709,-0.384286645249116
-1.4462975748697,-0.237238646952033
-0.684528867498994,-0.468815100324414
-1.03212372859694,-0.372945965435598
-1.92924021074826,-0.166047642332065
-1.28542183392683,-0.306257903505361
-1.00813341997368,-0.438543170463465
-1.33056832035536,-0.236119011621416
-0.992652370848003,-0.32018490671225
-1.36702250029591,-0.235341444092053
-0.960725702916136,-0.3751473045468
-0.836784449618532,-0.380173765342719
-0.600892431809281,-0.593461292894359
-0.707421354250572,-0.492643208529853
-0.995444583674609,-0.36020436790056
-1.24744715906908,-0.272818700213401
-1.06463139868506,-0.349691681802427
-1.26698813766253,-0.262037302137468
-1.0323739240801,-0.36947540599529
-0.469136124038552,-0.502482969826321
-0.784087768611117,-0.396614837308595
-1.00542686999313,-0.329862558973286
-1.05503412277365,-0.431114213518866
-0.963850673348422,-0.374724560028886
-1.16720418417135,-0.334812251443536
-0.732282544554975,-0.52434094879806
-0.829315376852457,-0.436853761437736
-0.794309567964572,-0.402340818861555
-1.2085366043911,-0.258694030456204
-0.841805480610041,-0.447504619103239
-1.29929318328184,-0.302918204104466
